,Date,Price
321,12/21/2023,$373.54
322,12/20/2023,$370.62
323,12/19/2023,$373.26
324,12/18/2023,$372.65
325,12/15/2023,$370.73
326,12/14/2023,$365.93
327,12/13/2023,$374.37
328,12/12/2023,$374.38
329,12/11/2023,$371.30
330,12/08/2023,$374.23
331,12/07/2023,$370.95
332,12/06/2023,$368.80
333,12/05/2023,$372.52
334,12/04/2023,$369.14
335,12/01/2023,$374.51
336,11/30/2023,$378.91
337,11/29/2023,$378.85
338,11/28/2023,$382.70
339,11/27/2023,$378.61
340,11/24/2023,$377.43
341,11/22/2023,$377.85
342,11/21/2023,$373.07
343,11/20/2023,$377.44
344,11/17/2023,$369.85
345,11/16/2023,$376.17
346,11/15/2023,$369.67
347,11/14/2023,$370.27
348,11/13/2023,$366.68
349,11/10/2023,$369.67
350,11/09/2023,$360.69
351,11/08/2023,$363.20
352,11/07/2023,$360.53
353,11/06/2023,$356.53
354,11/03/2023,$352.80
355,11/02/2023,$348.32
356,11/01/2023,$346.07
357,10/31/2023,$338.11
358,10/30/2023,$337.31
359,10/27/2023,$329.81
360,10/26/2023,$327.89
361,10/25/2023,$340.67
362,10/24/2023,$330.53
363,10/23/2023,$329.32
364,10/20/2023,$326.67
365,10/19/2023,$331.32
366,10/18/2023,$330.11
367,10/17/2023,$332.06
368,10/16/2023,$332.64
369,10/13/2023,$327.73
370,10/12/2023,$331.16
371,10/11/2023,$332.42
372,10/10/2023,$328.39
373,10/09/2023,$329.82
374,10/06/2023,$327.26
375,10/05/2023,$319.36
376,10/04/2023,$318.955
377,10/03/2023,$313.39
378,10/02/2023,$321.80
379,09/29/2023,$315.75
380,09/28/2023,$313.64
381,09/27/2023,$312.79
382,09/26/2023,$312.14
383,09/25/2023,$317.54
384,09/22/2023,$317.01
385,09/21/2023,$319.53
386,09/20/2023,$320.77
387,09/19/2023,$328.65
388,09/18/2023,$329.06
389,09/15/2023,$330.22
390,09/14/2023,$338.70
391,09/13/2023,$336.06
392,09/12/2023,$331.77
393,09/11/2023,$337.94
394,09/08/2023,$334.27
395,09/07/2023,$329.91
396,09/06/2023,$332.88
397,09/05/2023,$333.55
398,09/01/2023,$328.66
399,08/31/2023,$327.76
400,08/30/2023,$328.79
401,08/29/2023,$328.41
402,08/28/2023,$323.70
403,08/25/2023,$322.98
404,08/24/2023,$319.97
405,08/23/2023,$327.00
406,08/22/2023,$322.46
407,08/21/2023,$321.88
408,08/18/2023,$316.48
409,08/17/2023,$316.88
410,08/16/2023,$320.40
411,08/15/2023,$321.86
412,08/14/2023,$324.04
413,08/11/2023,$321.01
414,08/10/2023,$322.93
415,08/09/2023,$322.23
416,08/08/2023,$326.05
417,08/07/2023,$330.11
418,08/04/2023,$327.78
419,08/03/2023,$326.66
420,08/02/2023,$327.50
421,08/01/2023,$336.34
422,07/31/2023,$335.92
423,07/28/2023,$338.37
424,07/27/2023,$330.72
425,07/26/2023,$337.77
426,07/25/2023,$350.98
427,07/24/2023,$345.11
428,07/21/2023,$343.77
429,07/20/2023,$346.87
430,07/19/2023,$355.08
431,07/18/2023,$359.49
432,07/17/2023,$345.73
433,07/14/2023,$345.24
434,07/13/2023,$342.66
435,07/12/2023,$337.20
436,07/11/2023,$332.47
437,07/10/2023,$331.83
438,07/07/2023,$337.22
439,07/06/2023,$341.27
440,07/05/2023,$338.15
441,07/03/2023,$337.99
442,06/30/2023,$340.54
443,06/29/2023,$335.05
444,06/28/2023,$335.85
445,06/27/2023,$334.57
446,06/26/2023,$328.60
447,06/23/2023,$335.02
448,06/22/2023,$339.71
449,06/21/2023,$333.56
450,06/20/2023,$338.05
451,06/16/2023,$342.33
452,06/15/2023,$348.10
453,06/14/2023,$337.34
454,06/13/2023,$334.29
455,06/12/2023,$331.85
456,06/09/2023,$326.79
457,06/08/2023,$325.26
458,06/07/2023,$323.38
459,06/06/2023,$333.68
460,06/05/2023,$335.94
461,06/02/2023,$335.40
462,06/01/2023,$332.58
463,05/31/2023,$328.39
464,05/30/2023,$331.21
465,05/26/2023,$332.89
466,05/25/2023,$325.92
467,05/24/2023,$313.85
468,05/23/2023,$315.26
