,Date,Price
300,01/24/2024,$194.50
301,01/23/2024,$195.18
302,01/22/2024,$193.89
303,01/19/2024,$191.56
304,01/18/2024,$188.63
305,01/17/2024,$182.68
306,01/16/2024,$183.63
307,01/12/2024,$185.92
308,01/11/2024,$185.59
309,01/10/2024,$186.19
310,01/09/2024,$185.14
311,01/08/2024,$185.56
312,01/05/2024,$181.18
313,01/04/2024,$181.91
314,01/03/2024,$184.25
315,01/02/2024,$185.64
316,12/29/2023,$192.53
317,12/28/2023,$193.58
318,12/27/2023,$193.15
319,12/26/2023,$193.05
320,12/22/2023,$193.60
321,12/21/2023,$194.68
322,12/20/2023,$194.83
323,12/19/2023,$196.94
324,12/18/2023,$195.89
325,12/15/2023,$197.57
326,12/14/2023,$198.11
327,12/13/2023,$197.96
328,12/12/2023,$194.71
329,12/11/2023,$193.18
330,12/08/2023,$195.71
331,12/07/2023,$194.27
332,12/06/2023,$192.32
333,12/05/2023,$193.42
334,12/04/2023,$189.43
335,12/01/2023,$191.24
336,11/30/2023,$189.95
337,11/29/2023,$189.37
338,11/28/2023,$190.40
339,11/27/2023,$189.79
340,11/24/2023,$189.97
341,11/22/2023,$191.31
342,11/21/2023,$190.64
343,11/20/2023,$191.45
344,11/17/2023,$189.69
345,11/16/2023,$189.71
346,11/15/2023,$188.01
347,11/14/2023,$187.44
348,11/13/2023,$184.80
349,11/10/2023,$186.40
350,11/09/2023,$182.41
351,11/08/2023,$182.89
352,11/07/2023,$181.82
353,11/06/2023,$179.23
354,11/03/2023,$176.65
355,11/02/2023,$177.57
356,11/01/2023,$173.97
357,10/31/2023,$170.77
358,10/30/2023,$170.29
359,10/27/2023,$168.22
360,10/26/2023,$166.89
361,10/25/2023,$171.10
362,10/24/2023,$173.44
363,10/23/2023,$173.00
364,10/20/2023,$172.88
365,10/19/2023,$175.46
366,10/18/2023,$175.84
367,10/17/2023,$177.15
368,10/16/2023,$178.72
369,10/13/2023,$178.85
370,10/12/2023,$180.71
371,10/11/2023,$179.80
372,10/10/2023,$178.39
373,10/09/2023,$178.99
374,10/06/2023,$177.49
375,10/05/2023,$174.91
376,10/04/2023,$173.66
377,10/03/2023,$172.40
378,10/02/2023,$173.75
379,09/29/2023,$171.21
380,09/28/2023,$170.69
381,09/27/2023,$170.43
382,09/26/2023,$171.96
383,09/25/2023,$176.08
384,09/22/2023,$174.79
385,09/21/2023,$173.93
386,09/20/2023,$175.49
387,09/19/2023,$179.07
388,09/18/2023,$177.97
389,09/15/2023,$175.01
390,09/14/2023,$175.74
391,09/13/2023,$174.21
392,09/12/2023,$176.30
393,09/11/2023,$179.36
394,09/08/2023,$178.18
395,09/07/2023,$177.56
396,09/06/2023,$182.91
397,09/05/2023,$189.70
