,Date,Price
361,10/25/2023,$212.42
362,10/24/2023,$216.52
363,10/23/2023,$212.08
364,10/20/2023,$211.99
365,10/19/2023,$220.11
366,10/18/2023,$242.68
367,10/17/2023,$254.85
368,10/16/2023,$253.92
369,10/13/2023,$251.12
370,10/12/2023,$258.87
371,10/11/2023,$262.99
372,10/10/2023,$263.62
373,10/09/2023,$259.67
374,10/06/2023,$260.53
375,10/05/2023,$260.05
376,10/04/2023,$261.16
377,10/03/2023,$246.53
378,10/02/2023,$251.60
379,09/29/2023,$250.22
380,09/28/2023,$246.38
381,09/27/2023,$240.50
382,09/26/2023,$244.12
383,09/25/2023,$246.99
384,09/22/2023,$244.88
385,09/21/2023,$255.70
386,09/20/2023,$262.59
387,09/19/2023,$266.50
388,09/18/2023,$265.28
389,09/15/2023,$274.39
390,09/14/2023,$276.04
391,09/13/2023,$271.30
392,09/12/2023,$267.48
393,09/11/2023,$273.58
394,09/08/2023,$248.50
395,09/07/2023,$251.49
396,09/06/2023,$251.92
397,09/05/2023,$256.49
398,09/01/2023,$245.01
399,08/31/2023,$258.08
400,08/30/2023,$256.90
401,08/29/2023,$257.18
402,08/28/2023,$238.82
403,08/25/2023,$238.59
404,08/24/2023,$230.04
405,08/23/2023,$236.86
406,08/22/2023,$233.19
407,08/21/2023,$231.28
408,08/18/2023,$215.49
409,08/17/2023,$219.22
410,08/16/2023,$225.60
411,08/15/2023,$232.96
412,08/14/2023,$239.76
413,08/11/2023,$242.65
414,08/10/2023,$245.34
415,08/09/2023,$242.19
416,08/08/2023,$249.70
417,08/07/2023,$251.45
418,08/04/2023,$253.86
419,08/03/2023,$259.32
420,08/02/2023,$254.11
421,08/01/2023,$261.07
422,07/31/2023,$267.43
423,07/28/2023,$266.44
424,07/27/2023,$255.71
425,07/26/2023,$264.35
426,07/25/2023,$265.28
427,07/24/2023,$269.06
428,07/21/2023,$260.02
429,07/20/2023,$262.90
430,07/19/2023,$291.26
431,07/18/2023,$293.34
432,07/17/2023,$290.38
433,07/14/2023,$281.38
434,07/13/2023,$277.90
435,07/12/2023,$271.99
436,07/11/2023,$269.79
437,07/10/2023,$269.61
438,07/07/2023,$274.43
439,07/06/2023,$276.54
440,07/05/2023,$282.48
441,07/03/2023,$279.82
442,06/30/2023,$261.77
443,06/29/2023,$257.50
444,06/28/2023,$256.24
445,06/27/2023,$250.21
446,06/26/2023,$241.05
447,06/23/2023,$256.60
448,06/22/2023,$264.61
449,06/21/2023,$259.46
450,06/20/2023,$274.45
451,06/16/2023,$260.54
452,06/15/2023,$255.90
453,06/14/2023,$256.79
454,06/13/2023,$258.71
455,06/12/2023,$249.83
456,06/09/2023,$244.40
457,06/08/2023,$234.86
458,06/07/2023,$224.57
459,06/06/2023,$221.31
460,06/05/2023,$217.61
461,06/02/2023,$213.97
462,06/01/2023,$207.52
463,05/31/2023,$203.93
464,05/30/2023,$201.16
465,05/26/2023,$193.17
466,05/25/2023,$184.47
467,05/24/2023,$182.90
468,05/23/2023,$185.77
469,05/22/2023,$188.87
470,05/19/2023,$180.14
471,05/18/2023,$176.89
472,05/17/2023,$173.86
473,05/16/2023,$166.52
474,05/15/2023,$166.35
475,05/12/2023,$167.98
476,05/11/2023,$172.08
477,05/10/2023,$168.54
478,05/09/2023,$169.15
479,05/08/2023,$171.79
480,05/05/2023,$170.06
481,05/04/2023,$161.20
482,05/03/2023,$160.61
483,05/02/2023,$160.31
484,05/01/2023,$161.83
485,04/28/2023,$164.31
486,04/27/2023,$160.19
487,04/26/2023,$153.75
488,04/25/2023,$160.67
489,04/24/2023,$162.55
490,04/21/2023,$165.08
491,04/20/2023,$162.99
492,04/19/2023,$180.59
493,04/18/2023,$184.31
494,04/17/2023,$187.04
495,04/14/2023,$185.00
496,04/13/2023,$185.90
497,04/12/2023,$180.54
498,04/11/2023,$186.79
499,04/10/2023,$184.51
500,04/06/2023,$185.06
501,04/05/2023,$185.52
502,04/04/2023,$192.58
503,04/03/2023,$194.77
504,03/31/2023,$207.46
505,03/30/2023,$195.28
506,03/29/2023,$193.88
507,03/28/2023,$189.19
508,03/27/2023,$191.81
509,03/24/2023,$190.41
510,03/23/2023,$192.22
511,03/22/2023,$191.15
512,03/21/2023,$197.58
513,03/20/2023,$183.25
514,03/17/2023,$180.13
515,03/16/2023,$184.13
516,03/15/2023,$180.45
517,03/14/2023,$183.26
518,03/13/2023,$174.48
519,03/10/2023,$173.44
520,03/09/2023,$172.92
521,03/08/2023,$182.00
522,03/07/2023,$187.71
523,03/06/2023,$193.81
524,03/03/2023,$197.79
525,03/02/2023,$190.90
526,03/01/2023,$202.77
527,02/28/2023,$205.71
528,02/27/2023,$207.63
529,02/24/2023,$196.88
530,02/23/2023,$202.07
531,02/22/2023,$200.86
532,02/21/2023,$197.37
533,02/17/2023,$208.31
534,02/16/2023,$202.04
535,02/15/2023,$214.24
536,02/14/2023,$209.25
537,02/13/2023,$194.64
538,02/10/2023,$196.89
539,02/09/2023,$207.32
540,02/08/2023,$201.29
541,02/07/2023,$196.81
542,02/06/2023,$194.76
543,02/03/2023,$189.98
544,02/02/2023,$188.27
545,02/01/2023,$181.41
546,01/31/2023,$173.22
547,01/30/2023,$166.66
548,01/27/2023,$177.90
549,01/26/2023,$160.27
550,01/25/2023,$144.43
551,01/24/2023,$143.89
552,01/23/2023,$143.75
553,01/20/2023,$133.42
554,01/19/2023,$127.17
555,01/18/2023,$128.78
556,01/17/2023,$131.49
557,01/13/2023,$122.40
558,01/12/2023,$123.56
559,01/11/2023,$123.22
560,01/10/2023,$118.85
561,01/09/2023,$119.77
562,01/06/2023,$113.06
563,01/05/2023,$110.34
564,01/04/2023,$113.64
565,01/03/2023,$108.10
566,12/30/2022,$123.18
567,12/29/2022,$121.82
568,12/28/2022,$112.71
569,12/27/2022,$109.10
570,12/23/2022,$123.15
571,12/22/2022,$125.35
572,12/21/2022,$137.57
573,12/20/2022,$137.80
574,12/19/2022,$149.87
575,12/16/2022,$150.23
576,12/15/2022,$157.67
577,12/14/2022,$156.80
578,12/13/2022,$160.95
579,12/12/2022,$167.82
580,12/09/2022,$179.05
581,12/08/2022,$173.44
582,12/07/2022,$174.04
583,12/06/2022,$179.82
584,12/05/2022,$182.45
585,12/02/2022,$194.86
586,12/01/2022,$194.70
587,11/30/2022,$194.70
588,11/29/2022,$180.83
589,11/28/2022,$182.92
590,11/25/2022,$182.86
591,11/23/2022,$183.20
592,11/22/2022,$169.91
593,11/21/2022,$167.87
594,11/18/2022,$180.19
595,11/17/2022,$183.17
596,11/16/2022,$186.92
597,11/15/2022,$194.42
598,11/14/2022,$190.95
599,11/11/2022,$195.97
600,11/10/2022,$190.72
601,11/09/2022,$177.59
602,11/08/2022,$191.30
603,11/07/2022,$197.08
604,11/04/2022,$207.47
605,11/03/2022,$215.31
606,11/02/2022,$214.98
607,11/01/2022,$227.82
608,10/31/2022,$227.54
609,10/28/2022,$228.52
610,10/27/2022,$225.09
611,10/26/2022,$224.64
612,10/25/2022,$222.415
613,10/24/2022,$211.25
614,10/21/2022,$214.44
615,10/20/2022,$207.28
616,10/19/2022,$222.04
617,10/18/2022,$220.19
618,10/17/2022,$219.35
619,10/14/2022,$204.99
620,10/13/2022,$221.72
621,10/12/2022,$217.24
622,10/11/2022,$216.50
623,10/10/2022,$222.96
624,10/07/2022,$223.07
625,10/06/2022,$238.13
626,10/05/2022,$240.81
627,10/04/2022,$249.44
628,10/03/2022,$242.40
629,09/30/2022,$265.25
630,09/29/2022,$268.21
631,09/28/2022,$287.81
632,09/27/2022,$282.94
633,09/26/2022,$276.01
634,09/23/2022,$275.33
635,09/22/2022,$288.59
636,09/21/2022,$300.80
637,09/20/2022,$308.73
638,09/19/2022,$309.07
639,09/16/2022,$303.35
640,09/15/2022,$303.75
641,09/14/2022,$302.61
642,09/13/2022,$292.13
643,09/12/2022,$304.42
644,09/09/2022,$299.68
645,09/08/2022,$289.26
646,09/07/2022,$283.70
647,09/06/2022,$274.42
648,09/02/2022,$270.21
649,09/01/2022,$277.16
650,08/31/2022,$275.61
651,08/30/2022,$277.70
652,08/29/2022,$284.82
653,08/26/2022,$288.09
654,08/25/2022,$296.07
655,08/24/2022,$297.0966
656,08/23/2022,$296.4533
657,08/22/2022,$289.9133
658,08/19/2022,$296.6666
659,08/18/2022,$302.87
660,08/17/2022,$303.9966
661,08/16/2022,$306.5633
662,08/15/2022,$309.32
663,08/12/2022,$300.03
664,08/11/2022,$286.63
665,08/10/2022,$294.3566
666,08/09/2022,$283.3333
667,08/08/2022,$290.4233
668,08/05/2022,$288.17
669,08/04/2022,$308.6333
670,08/03/2022,$307.3966
671,08/02/2022,$300.5866
672,08/01/2022,$297.2766
673,07/29/2022,$297.15
674,07/28/2022,$280.90
675,07/27/2022,$274.82
676,07/26/2022,$258.86
677,07/25/2022,$268.4333
678,07/22/2022,$272.2433
679,07/21/2022,$271.7066
680,07/20/2022,$247.50
681,07/19/2022,$245.53
682,07/18/2022,$240.5466
683,07/15/2022,$240.0666
684,07/14/2022,$238.3133
685,07/13/2022,$237.04
686,07/12/2022,$233.07
687,07/11/2022,$234.3433
688,07/08/2022,$250.7633
689,07/07/2022,$244.5433
690,07/06/2022,$231.7333
691,07/05/2022,$233.0666
692,07/01/2022,$227.2633
693,06/30/2022,$224.4733
694,06/29/2022,$228.49
695,06/28/2022,$232.6633
696,06/27/2022,$244.92
697,06/24/2022,$245.7066
698,06/23/2022,$235.07
699,06/22/2022,$236.0866
700,06/21/2022,$237.0366
701,06/17/2022,$216.76
702,06/16/2022,$213.10
703,06/15/2022,$233.00
704,06/14/2022,$220.89
705,06/13/2022,$215.7366
706,06/10/2022,$232.23
707,06/09/2022,$239.7066
708,06/08/2022,$241.8666
709,06/07/2022,$238.8866
710,06/06/2022,$238.28
711,06/03/2022,$234.5166
712,06/02/2022,$258.3333
713,06/01/2022,$246.79
714,05/31/2022,$252.7533
715,05/27/2022,$253.21
716,05/26/2022,$235.91
717,05/25/2022,$219.60
718,05/24/2022,$209.3866
719,05/23/2022,$224.9666
