,Date,Price
403,08/25/2023,$416.03
404,08/24/2023,$406.93
405,08/23/2023,$427.55
406,08/22/2023,$413.17
407,08/21/2023,$408.29
408,08/18/2023,$404.53
409,08/17/2023,$403.00
410,08/16/2023,$415.45
411,08/15/2023,$423.70
412,08/14/2023,$427.78
413,08/11/2023,$421.66
414,08/10/2023,$429.98
415,08/09/2023,$428.90
416,08/08/2023,$438.30
417,08/07/2023,$440.76
418,08/04/2023,$431.60
419,08/03/2023,$431.00
420,08/02/2023,$429.70
421,08/01/2023,$438.62
422,07/31/2023,$438.97
423,07/28/2023,$425.78
424,07/27/2023,$413.17
425,07/26/2023,$422.67
426,07/25/2023,$427.70
427,07/24/2023,$428.37
428,07/21/2023,$427.50
429,07/20/2023,$437.42
430,07/19/2023,$477.59
431,07/18/2023,$474.80
432,07/17/2023,$450.05
433,07/14/2023,$441.91
434,07/13/2023,$450.38
435,07/12/2023,$444.05
436,07/11/2023,$440.21
437,07/10/2023,$441.71
438,07/07/2023,$438.10
439,07/06/2023,$438.84
440,07/05/2023,$445.90
441,07/03/2023,$441.44
442,06/30/2023,$440.49
443,06/29/2023,$428.24
444,06/28/2023,$429.84
445,06/27/2023,$417.08
446,06/26/2023,$415.94
447,06/23/2023,$424.02
448,06/22/2023,$422.48
449,06/21/2023,$424.45
450,06/20/2023,$434.70
451,06/16/2023,$431.96
452,06/15/2023,$445.27
453,06/14/2023,$440.86
454,06/13/2023,$435.73
455,06/12/2023,$423.97
456,06/09/2023,$420.02
457,06/08/2023,$409.37
458,06/07/2023,$399.77
459,06/06/2023,$399.29
460,06/05/2023,$403.54
461,06/02/2023,$400.47
462,06/01/2023,$403.13
463,05/31/2023,$395.23
464,05/30/2023,$392.98
465,05/26/2023,$378.88
466,05/25/2023,$359.00
467,05/24/2023,$364.85
468,05/23/2023,$355.99
469,05/22/2023,$363.01
470,05/19/2023,$365.36
471,05/18/2023,$371.29
472,05/17/2023,$339.96
473,05/16/2023,$333.75
474,05/15/2023,$335.89
475,05/12/2023,$339.89
476,05/11/2023,$344.76
477,05/10/2023,$335.42
478,05/09/2023,$332.14
479,05/08/2023,$331.21
480,05/05/2023,$322.76
481,05/04/2023,$320.78
482,05/03/2023,$319.30
